#,"Country,Other",TotalCases,NewCases,TotalDeaths,NewDeaths,TotalRecovered,NewRecovered,ActiveCases,"Serious,Critical",Tot Cases/1M pop,Deaths/1M pop,TotalTests,Tests/,1M pop,,Population,Continent,1 Caseevery X ppl1 Deathevery X ppl1 Testevery X ppl,New Cases/1M pop,New Deaths/1M pop,Active Cases/1M pop
69,Venezuela,"426,799",,"5,097 ",,"413,380",,"8,322",681,"15,069",180,"3,359,014","118,594","28,323,608 ",South America,"665,5578",,,294,,
70,S. Korea,"425,065","+4,115","3,363 ",+35,"380,377","+1,816","41,325",586,"8,281",66,"15,804,065","307,887","51,330,688 ",Asia,"12115,2633",80,0.7,805,,
71,Kuwait,"413,198",+21,"2,465 ",,"410,496",+25,237,,"94,803",566,"5,232,329","1,200,491","4,358,492 ",Asia,"111,7681",5,,54,,
72,Slovenia,"408,623","+3,144","5,114 ",+11,"360,011","+4,472","43,498",208,"196,516","2,459","1,904,493","915,914","2,079,336 ",Europe,54071,"1,512",5,"20,919",,
73,Dominican Republic,"404,754",+470,"4,195 ",+1,"396,603",+468,"3,956",193,"36,798",381,"2,423,520","220,331","10,999,426 ",North America,"272,6225",43,0.09,360,,
74,Uruguay,"398,213",,"6,116 ",,"390,139",,"1,958",15,"114,085","1,752","4,043,364","1,158,388","3,490,508 ",South America,95711,,,561,,
75,Mongolia,"378,833",+634,"1,969 ",+11,"313,256",,"63,608",192,"113,025",587,"4,030,048","1,202,364","3,351,771 ",Asia,"91,7021",189,3,"18,977",,
76,Honduras,"377,589",+62,"10,398 ",+4,"119,925",+331,"247,266",59,"37,297","1,027","1,116,743","110,308","10,123,872 ",North America,279749,6,0.4,"24,424",,
77,Ethiopia,"370,712",+190,"6,708 ",+4,"347,686",+117,"16,318",229,"3,117",56,"3,836,900","32,264","118,922,825 ",Africa,"32117,72931",2,0.03,137,,
78,Libya,"369,455",+468,"5,414 ",+11,"334,905","+2,013","29,136",,"52,769",773,"1,885,724","269,336","7,001,383 ",Africa,"191,2934",67,2,"4,161",,
79,Moldova,"360,261",+860,"8,950 ",+35,"343,383","+1,027","7,928",145,"89,597","2,226","2,171,504","540,055","4,020,892 ",Europe,114492,214,9,"1,972",,
80,Egypt,"352,123",,"20,052 ",,"293,374",,"38,697",90,"3,353",191,"3,693,367","35,168","105,019,965 ",Africa,"2985,23728",,,368,,
